gene_id	ensembl_gene_id	gene_symbol	entrez_id	gene_name	deseq2_log2FC	deseq2_padj	deseq2_significant	limma_logFC	limma_AveExpr	limma_pvalue	limma_padj	limma_significant	both_tested	same_logfc_direction	both_significant	both_upregulated	both_downregulated	method_agreement
ENSG00000161671	ENSG00000161671	EMC10	284361	ER membrane protein complex subunit 10	-0.0286854018849516	0.8366856285942942	not_significant	-0.060463403441644026	4.188944656565635	0.5734780507304473	0.6879038676113514	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000205302	ENSG00000205302	SNX2	6643	sorting nexin 2	0.02773893705497298	0.8367770864808789	not_significant	-0.005642038865103949	7.848085332545954	0.9530799332844142	0.9697743072388154	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000134371	ENSG00000134371	CDC73	79577	cell division cycle 73	0.01700808514682349	0.837201963048438	not_significant	0.018036152665644067	6.319143474427814	0.7509832283597089	0.8286495692766545	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000134243	ENSG00000134243	SORT1	6272	sortilin 1	0.04406677103230955	0.8373007551002696	not_significant	-0.08721583566200763	6.3996825635217895	0.6594493885795978	0.7590960380636457	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000164967	ENSG00000164967	RPP25L	138716	ribonuclease P/MRP subunit p25 like	0.04066919046302217	0.8376000707092656	not_significant	0.021517425474127272	3.8978361539537785	0.8992275102407974	0.9339729916182126	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000186891	ENSG00000186891	TNFRSF18	8784	TNF receptor superfamily member 18	-0.04647526932024667	0.8376349270359473	not_significant	-0.14864367977209803	3.1864454863909724	0.47562033804251136	0.6037333561323971	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000102393	ENSG00000102393	GLA	2717	galactosidase alpha	-0.04037277095847141	0.8376349270359473	not_significant	-0.01915669630042771	5.383366701899246	0.906159148525182	0.9387091731843787	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000168209	ENSG00000168209	DDIT4	54541	DNA damage inducible transcript 4	0.05009100157676919	0.8376349270359473	not_significant	0.16350788086589496	6.833963148758842	0.5439418106103784	0.6623125673235177	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000066027	ENSG00000066027	PPP2R5A	5525	protein phosphatase 2 regulatory subunit B'alpha	0.0169340674191148	0.8376519556615429	not_significant	0.008251627489686442	6.437245017860403	0.8868878797885901	0.9248339219671362	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000214353	ENSG00000214353	VAC14-AS1	100130894	VAC14 antisense RNA 1	-0.04464131184961909	0.8376519556615429	not_significant	-0.16637987683947147	0.5810007234059876	0.4252216963896711	0.5547302978386575	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000126838	ENSG00000126838	PZP	5858	PZP alpha-2-macroglobulin like	-0.04712179932004691	0.8377009489677855	not_significant	0.02128847874938411	1.7346640923871315	0.9346198195517093	0.9577136232324927	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000277232	ENSG00000277232	GTSE1-DT	150384	GTSE1 divergent transcript	0.05110748955430688	0.8377397863995607	not_significant	-0.11395888208851945	-0.8984245153554317	0.769419117108991	0.8424177965805768	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000177340	ENSG00000177340	FLJ13224	79857	uncharacterized LOC79857	0.04573309633694664	0.8377884516196074	not_significant	0.04277647364191334	0.16206091012807766	0.8486751695041058	0.8985563437100609	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000179051	ENSG00000179051	RCC2	55920	regulator of chromosome condensation 2	0.0251362367262533	0.8379331110646404	not_significant	0.008180235485697018	5.789482364009712	0.9248103019211487	0.9506135451518999	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000167522	ENSG00000167522	ANKRD11	29123	ankyrin repeat domain containing 11	0.01766781983604224	0.8380172231983678	not_significant	0.014644708969359321	7.195348067269908	0.8088609719072732	0.870606084266607	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000234684	ENSG00000234684	SDCBP2-AS1	100507495	SDCBP2 antisense RNA 1	-0.031443271143537	0.8380207113675395	not_significant	-0.03499708599127338	2.305957061959215	0.779049695310146	0.8494243075051223	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000119411	ENSG00000119411	BSPRY	54836	B-box and SPRY domain containing	0.04977081731592994	0.8381228473707595	not_significant	-0.13000952848004932	1.3906068965727836	0.6283370780001107	0.7327449684046404	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000133226	ENSG00000133226	SRRM1	10250	serine and arginine repetitive matrix 1	-0.01772690435364967	0.8381414301045541	not_significant	-0.02935246380008305	7.552537930572993	0.639941669395411	0.7425183198366438	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000261349	ENSG00000261349	ENSG00000261349	NA	NA	-0.04302541255712007	0.8381894343594793	not_significant	1.576490871007545	-0.25943849765461474	0.040071201350983125	0.0917808241694167	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000169231	ENSG00000169231	THBS3	7059	thrombospondin 3	0.03452347863546723	0.8385423246169088	not_significant	0.0487422605407315	3.0068471331054067	0.7072763178756396	0.7953005889005277	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000180447	ENSG00000180447	GAS1	2619	growth arrest specific 1	0.04517131866303892	0.8385423246169088	not_significant	-0.01535051411564789	0.1874649650924718	0.9424589596246528	0.9627136947991138	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000242473	ENSG00000242473	KIR2DP1	554300	killer cell immunoglobulin like receptor, two Ig domains pseudogene 1	-0.05032946036867197	0.8385423246169088	not_significant	-0.13897453257410097	0.4225501615957628	0.6524439790910348	0.7532122155341979	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000132185	ENSG00000132185	FCRLA	84824	Fc receptor like A	-0.04890985392133873	0.838663811842679	not_significant	-0.20431515665351796	5.777133488878962	0.4166275530074971	0.5466914845301422	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000165071	ENSG00000165071	TMEM71	137835	transmembrane protein 71	0.02766249209317213	0.8389006127977926	not_significant	1.0568038385727618e-5	6.104715096536981	0.9999139333185176	0.9999139333185176	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000216490	ENSG00000216490	IFI30	10437	IFI30 lysosomal thiol reductase	-0.04557676657980241	0.8395230763094771	not_significant	0.01111129614029771	4.253000631360444	0.9587665410798165	0.9735168691827805	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000247363	ENSG00000247363	LOC100507250	100507250	uncharacterized LOC100507250	-0.04737390204790924	0.8395546216772789	not_significant	-0.11648353134349121	-0.6049599396725893	0.5817500802876467	0.6948743739130844	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000223466	ENSG00000223466	LINC01825	124908063	long intergenic non-protein coding RNA 1825	-0.05054567574428569	0.8395610014400878	not_significant	-0.38624609745346555	-0.30545596634357386	0.2717425962523515	0.4006395121553205	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000072518	ENSG00000072518	MARK2	2011	microtubule affinity regulating kinase 2	0.01639077692748392	0.8395610014400878	not_significant	0.0037090880850172425	6.9998885394305574	0.9478867775394686	0.9663286393872196	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000260898	ENSG00000260898	ADPGK-AS1	100287559	ADPGK antisense RNA 1	0.04088332199235929	0.8395610014400878	not_significant	0.10405280827341445	1.1792286388062194	0.5525414965783257	0.6699436063109625	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000101193	ENSG00000101193	GID8	54994	GID complex subunit 8 homolog	0.01653384794311558	0.8395610014400878	not_significant	0.008792315108411053	5.031989184248167	0.8822434038554685	0.9218458849062007	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000086200	ENSG00000086200	IPO11	51194	importin 11	0.03298648818493116	0.8402388415913111	not_significant	0.042538091152493074	4.167517080268536	0.7362093487924519	0.8177760509755015	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000272256	ENSG00000272256	ENSG00000272256	NA	NA	0.03469250066932414	0.8402388415913111	not_significant	-0.017392969163292804	3.95671525658204	0.8953377399757466	0.9309303711888336	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000278916	ENSG00000278916	CEP83-DT	144486	CEP83 divergent transcript	-0.04650745029418392	0.8402388415913111	not_significant	-0.004838289787216288	0.3061995536366022	0.9829833714195063	0.989940399371245	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000089006	ENSG00000089006	SNX5	27131	sorting nexin 5	0.01699167041237215	0.8402388415913111	not_significant	0.020570937930942	6.352534758959945	0.7359043105937486	0.8175812206933245	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000164512	ENSG00000164512	ANKRD55	79722	ankyrin repeat domain 55	0.0465204886723759	0.8406063265066502	not_significant	0.0684722129953288	3.155713024179165	0.7764558825326726	0.8477881547400038	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000112320	ENSG00000112320	SOBP	55084	sine oculis binding protein homolog	0.05044973719455129	0.8406063265066502	not_significant	0.17708820673650189	-0.5231737882600435	0.6098952666748467	0.7178777860003698	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000230583	ENSG00000230583	ENSG00000230583	NA	NA	-0.0427775853726992	0.8406063265066502	not_significant	-0.05872117572865748	0.38110087863242886	0.7598896209931392	0.8358193051275504	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000101017	ENSG00000101017	CD40	958	CD40 molecule	-0.03801384514869182	0.8406063265066502	not_significant	-0.06371240386340915	4.869085430492406	0.6788391276255596	0.7746887550196769	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000124701	ENSG00000124701	APOBEC2	10930	apolipoprotein B mRNA editing enzyme catalytic subunit 2	0.04812039663873922	0.840940824172506	not_significant	0.06544858322226416	0.3559517991979635	0.8026338190418103	0.8668336280801063	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000198431	ENSG00000198431	TXNRD1	7296	thioredoxin reductase 1	-0.02517778378365627	0.840940824172506	not_significant	-0.04567898902502865	6.375077107760048	0.6090568543501982	0.7171086169415907	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000132670	ENSG00000132670	PTPRA	5786	protein tyrosine phosphatase receptor type A	-0.01316960884527896	0.840940824172506	not_significant	-0.014733245256262073	7.169236922941719	0.7491862162534492	0.8271553398413294	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000147419	ENSG00000147419	CCDC25	55246	coiled-coil domain containing 25	0.02335878138531198	0.8409874084612814	not_significant	0.01918633436147843	4.777672737756307	0.8186705626178814	0.8777533821514821	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000127419	ENSG00000127419	TMEM175	84286	transmembrane protein 175	-0.02515201832190596	0.8410086093505095	not_significant	-0.056366947695803304	6.433869324000343	0.5280725952180882	0.6492078275073359	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000155906	ENSG00000155906	RMND1	55005	required for meiotic nuclear division 1 homolog	0.02927963223274067	0.8412673264480715	not_significant	0.009445271231303565	3.2367505558669594	0.931290690732663	0.9555648725366236	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000198000	ENSG00000198000	NOL8	55035	nucleolar protein 8	-0.02300915091644908	0.8413524877353056	not_significant	-0.03906854945628524	5.91872549497645	0.6432165147187152	0.7452777635804029	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000092531	ENSG00000092531	SNAP23	8773	synaptosome associated protein 23	0.02538012441387503	0.8413524877353056	not_significant	-0.004748675235462407	5.713231345018682	0.9563500622650338	0.9717629366961921	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000168026	ENSG00000168026	TTC21A	199223	tetratricopeptide repeat domain 21A	-0.04053442092774009	0.841633816550564	not_significant	-0.17623165994103918	3.1290665311302956	0.3279661120958737	0.45905192659570443	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000173614	ENSG00000173614	NMNAT1	64802	nicotinamide nucleotide adenylyltransferase 1	-0.03656276431536587	0.8417216514650776	not_significant	-0.0671170587137313	3.286946551997699	0.656019102071574	0.7560451978845381	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000237489	ENSG00000237489	C10orf143	387723	chromosome 10 open reading frame 143	-0.0308400374494711	0.8417216514650776	not_significant	-0.051901516718945384	3.0269814052964406	0.6773552426594054	0.7736637961643258	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000101146	ENSG00000101146	RAE1	8480	ribonucleic acid export 1	0.01580781308438341	0.8419602210208844	not_significant	0.007678743731082349	5.935784976975917	0.8916779660775551	0.9284944782720967	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000233387	ENSG00000233387	ENSG00000233387	NA	NA	0.04772894535165643	0.8420237382310032	not_significant	0.06802804373315086	1.107384463529292	0.8025716007874968	0.8668336280801063	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000148331	ENSG00000148331	ASB6	140459	ankyrin repeat and SOCS box containing 6	0.01961707251449892	0.842091924434425	not_significant	0.023860471952193762	5.713316281433402	0.727096203691999	0.8116057660498672	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000260075	ENSG00000260075	LRRC37A2	474170	leucine rich repeat containing 37 member A2	-0.02997281548866073	0.842114141022399	not_significant	0.14079546806785093	-1.8016233316512034	0.8832321990597332	0.922486963462388	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000132950	ENSG00000132950	ZMYM5	9205	zinc finger MYM-type containing 5	-0.02459913382101946	0.8425735066953197	not_significant	-0.04042675750566538	4.752985153042134	0.6575991237184818	0.7575284023227609	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000112242	ENSG00000112242	E2F3	1871	E2F transcription factor 3	-0.0269167898719654	0.8427187592401117	not_significant	-0.0761329826481445	4.408089581621385	0.425106668171223	0.5546268862159883	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000177054	ENSG00000177054	ZDHHC13	54503	zinc finger DHHC-type palmitoyltransferase 13	0.02339303044246353	0.842746969571144	not_significant	0.009770089735184229	4.35646048776994	0.9093372725563069	0.9408192313620386	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000152942	ENSG00000152942	RAD17	5884	RAD17 checkpoint clamp loader component	0.02121640238602581	0.8428055394602705	not_significant	0.013088751465534898	5.0167314141579205	0.8660905838564456	0.9108397718750658	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000119943	ENSG00000119943	PYROXD2	84795	pyridine nucleotide-disulphide oxidoreductase domain 2	0.03071821261341735	0.843676913415177	not_significant	0.018414347536517717	3.4638375386950386	0.880100202207247	0.9206416764169691	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000163162	ENSG00000163162	RNF149	284996	ring finger protein 149	0.0243506975622406	0.8438253786379414	not_significant	0.0011502054974634746	8.06972215240334	0.989272114716492	0.9935641066666316	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000082438	ENSG00000082438	COBLL1	22837	cordon-bleu WH2 repeat protein like 1	0.0448663048858245	0.8438253786379414	not_significant	0.11638307036095208	3.633548532113106	0.6075724699452056	0.7161219704270948	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000178015	ENSG00000178015	GPR150	285601	G protein-coupled receptor 150	-0.04094730106933377	0.8438253786379414	not_significant	-0.1525414631324553	0.6201038181801583	0.44902047392986566	0.5788635650114052	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000164754	ENSG00000164754	RAD21	5885	RAD21 cohesin complex component	0.01937315886245666	0.8438253786379414	not_significant	-0.0028262546115040976	7.035917163378982	0.968380658668688	0.9803906015634042	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000132359	ENSG00000132359	RAP1GAP2	23108	RAP1 GTPase activating protein 2	-0.04150391726135633	0.8438253786379414	not_significant	0.015583052632337058	5.82962428239295	0.932171855602069	0.9561388266862755	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000181135	ENSG00000181135	LOC101928160	101928160	uncharacterized LOC101928160	0.02545283680906902	0.8438335777865689	not_significant	0.02466501202466631	2.682197627869244	0.7950280684755715	0.8610352169580416	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000211789	ENSG00000211789	TRAV12-2	28673	T cell receptor alpha variable 12-2	-0.04751563759000268	0.8438335777865689	not_significant	-0.19618237598188726	2.9260508080160186	0.482734593466563	0.6101551254719576	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000134058	ENSG00000134058	CDK7	1022	cyclin dependent kinase 7	-0.02036595488836926	0.8441969929732501	not_significant	-0.02596623227579009	4.285922823789313	0.7282308362591285	0.8125644075649342	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000163682	ENSG00000163682	RPL9	6133	ribosomal protein L9	-0.02630540223041634	0.8443562896130724	not_significant	-0.044846399789932434	7.210988809006177	0.6526946510276107	0.7534455222862638	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000003402	ENSG00000003402	CFLAR	8837	CASP8 and FADD like apoptosis regulator	0.02078658332102587	0.8443564980800389	not_significant	0.005789277228592127	7.438357894500335	0.9352279974833668	0.9582102154159744	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000224307	ENSG00000224307	ENSG00000224307	NA	NA	0.04764390165301345	0.8443564980800389	not_significant	0.0873749050821136	0.4412873320259813	0.7334832859363312	0.8161365050994747	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000169660	ENSG00000169660	HEXD	284004	hexosaminidase D	-0.02782170415331788	0.8448347067241613	not_significant	-0.07261973210233474	5.844009861040606	0.5077952811968518	0.631689510054794	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000235314	ENSG00000235314	ENSG00000235314	NA	NA	-0.04352606791668826	0.8449649346851386	not_significant	-0.005775473517883099	-0.011817801336294094	0.9787873392181995	0.9875100261025354	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000137509	ENSG00000137509	PRCP	5547	prolylcarboxypeptidase	0.02826405266931461	0.8451169986538863	not_significant	0.004035413954182943	6.910155029415886	0.9691690062046512	0.9809326080810584	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000141385	ENSG00000141385	AFG3L2	10939	AFG3 like matrix AAA peptidase subunit 2	-0.01940025572196557	0.8451169986538863	not_significant	-0.027872574849750364	5.5360423736435465	0.6904134250468816	0.7828858182831652	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000120314	ENSG00000120314	WDR55	54853	WD repeat domain 55	0.01372991604753729	0.8455675078878462	not_significant	0.010457217622596104	5.755929480736405	0.8271237600668647	0.8837865079663472	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000146576	ENSG00000146576	INTS15	79034	integrator complex subunit 15	-0.02115487351689229	0.8455675078878462	not_significant	-0.02590967345616857	5.5169760855984995	0.7381784778622816	0.819165285705525	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000228261	ENSG00000228261	ENSG00000228261	NA	NA	0.04141983432768211	0.8455675078878462	not_significant	0.12105575367348997	0.843229135289668	0.5248115828710125	0.646582544310859	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000258181	ENSG00000258181	ENSG00000258181	NA	NA	0.03990712775013926	0.8455675078878462	not_significant	0.06274994930112854	0.8592933737036801	0.7235281200538466	0.8089037080685619	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000108370	ENSG00000108370	RGS9	8787	regulator of G protein signaling 9	-0.04445353269657112	0.8455675078878462	not_significant	-0.012096609628123645	2.743598997066731	0.955679854219081	0.971336470441543	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000150938	ENSG00000150938	CRIM1	51232	cysteine rich transmembrane BMP regulator 1	-0.03565476257284009	0.8456324007431466	not_significant	-0.019533476615789747	1.8365050949090003	0.9022433736621096	0.9359145750066425	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000204463	ENSG00000204463	BAG6	7917	BAG cochaperone 6	0.02660980859807233	0.8456531411361	not_significant	-0.01168635021064457	6.0291249647266	0.9084652376063397	0.9401678678370807	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000183137	ENSG00000183137	CEP57L1	285753	centrosomal protein 57 like 1	0.02823068871964765	0.8457005416201032	not_significant	0.03519199221446012	2.57959720989029	0.7503349723735825	0.82801105809422	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000263884	ENSG00000263884	ENSG00000263884	NA	NA	0.0435268242236661	0.8457005416201032	not_significant	0.12093156762007329	0.7692124833553347	0.583440111263485	0.6960353915619302	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000234965	ENSG00000234965	SHISA8	440829	shisa family member 8	0.04899288182088748	0.8457005416201032	not_significant	0.24686397167886057	0.3610032644532253	0.5014629369811905	0.6263238969703869	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000237037	ENSG00000237037	NDUFA6-DT	100132273	NDUFA6 divergent transcript	0.03539315811486666	0.846001326287515	not_significant	0.030087323428928947	0.9607064173274887	0.8409730993981787	0.8931452185473673	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000273837	ENSG00000273837	ENSG00000273837	NA	NA	-0.04827131542585152	0.8460186885372487	not_significant	-0.031200192023866702	1.204986875542123	0.949265488428088	0.9672220620067956	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000286116	ENSG00000286116	ENSG00000286116	NA	NA	0.04562085911597043	0.8467473774205873	not_significant	0.06016748437773911	1.5059185484871629	0.7997359536327459	0.8645040870395796	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000178694	ENSG00000178694	NSUN3	63899	NOP2/Sun RNA methyltransferase 3	-0.01888742959075654	0.8469375982663038	not_significant	-0.01876836090229972	4.174219384800831	0.7904876934047916	0.8579150601573241	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000028310	ENSG00000028310	BRD9	65980	bromodomain containing 9	0.01310369970267151	0.8472677195016229	not_significant	0.006215729923019886	5.5530883130442135	0.9028878960241752	0.9363952702998968	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000006451	ENSG00000006451	RALA	5898	RAS like proto-oncogene A	0.01892672226731124	0.8474166447515202	not_significant	0.010013746233665799	5.071619210959757	0.8881168919034363	0.925822231520214	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000053918	ENSG00000053918	KCNQ1	3784	potassium voltage-gated channel subfamily Q member 1	0.03147939089436471	0.8475709100861462	not_significant	-0.03373543283038849	6.071481491648725	0.7875217356133735	0.8556540889221311	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000255569	ENSG00000255569	TRAV1-1	28693	T cell receptor alpha variable 1-1	-0.04797591435319042	0.847768195711973	not_significant	-0.18914473047915947	0.8831965185074815	0.5956237283598922	0.7063325962888545	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000141497	ENSG00000141497	ZMYND15	84225	zinc finger MYND-type containing 15	0.04456190543363753	0.8480358902522599	not_significant	-0.042122474278589284	2.3833537974526244	0.8528694119887342	0.9015815553397811	not_significant	TRUE	FALSE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000054282	ENSG00000054282	SDCCAG8	10806	SHH signaling and ciliogenesis regulator SDCCAG8	0.01645675472161046	0.8481099690807403	not_significant	0.014932746376098649	5.041979610204251	0.8045602433953976	0.8677526761892262	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000023041	ENSG00000023041	ZDHHC6	64429	zinc finger DHHC-type palmitoyltransferase 6	-0.01604607705297515	0.8481099690807403	not_significant	-0.022398420883589232	6.229767610224632	0.7086012812133766	0.7961754470892112	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000114767	ENSG00000114767	RRP9	9136	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	0.01639531210921674	0.8483610336560523	not_significant	0.015711335317231345	4.626156311459873	0.7975682467371217	0.8628824990857114	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000120868	ENSG00000120868	APAF1	317	apoptotic peptidase activating factor 1	-0.03260019054113412	0.8483877547558397	not_significant	-0.09997427302345407	5.637904910006068	0.4436392510927828	0.5732126611503717	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000153406	ENSG00000153406	NMRAL1	57407	NmrA like redox sensor 1	-0.02327595701654408	0.8489863288757048	not_significant	-0.044094578689993114	5.442118909554251	0.6102231074536033	0.718100181836524	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000108924	ENSG00000108924	HLF	3131	HLF transcription factor, PAR bZIP family member	-0.04687952092537228	0.8491299412722831	not_significant	-0.2816064663247959	-0.13773356971521858	0.35059059721626096	0.48278967973223896	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
ENSG00000140598	ENSG00000140598	EFL1	79631	elongation factor like GTPase 1	0.01507616329023583	0.8494382422294502	not_significant	0.012069219981872159	5.045529065475264	0.8306690363475732	0.8867039112510757	not_significant	TRUE	TRUE	FALSE	FALSE	FALSE	not_significant_in_both
